sales_order,order_type,organization,customer_id,net_amount,creation_date,currency,created_by,delivery_status
1343,OR,1710,USCU_S14,271377,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1344,OR,1710,USCU_L09,8320,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1345,OR,1710,USCU_S13,82524,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1346,OR,1710,USCU_S04,134895,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1347,OR,1710,USCU_L09,9760,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1348,OR,1710,USCU_S14,193614,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1349,OR,1710,USCU_S16,1760,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1350,OR,1710,USCU_L08,7680,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1351,OR,1710,USCU_L01,12480,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1352,OR,1710,USCU_L05,16160,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1353,OR,1710,USCU_S16,1120,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1354,OR,1710,USCU_L03,6400,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1355,OR,1710,USCU_S04,2400,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1356,OR,1710,USCU_S08,1760,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1357,OR,1710,USCU_S07,1440,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1358,OR,1710,USCU_L10,8016,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1359,OR,1710,USCU_S05,3680,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1360,OR,1710,USCU_S01,45090,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1361,OR,1710,USCU_L03,11022,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1362,OR,1710,USCU_S14,55110,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1363,OR,1710,USCU_L07,9018,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1364,OR,1710,USCU_L01,15030,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1365,OR,1710,USCU_S14,47094,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1366,OR,1710,USCU_S12,85170,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1367,OR,1710,USCU_L08,2004,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1368,OR,1710,USCU_L09,17160,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1369,OR,1710,USCU_S05,22044,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1370,OR,1710,USCU_L09,21560,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1371,OR,1710,USCU_S11,55110,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1372,OR,1710,USCU_S02,1320,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1373,OR,1710,USCU_L04,880,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1374,OR,1710,USCU_L03,3520,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1375,OR,1710,USCU_S15,2640,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1376,OR,1710,USCU_S08,5280,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1377,OR,1710,USCU_S01,5720,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1378,OR,1710,USCU_S16,4400,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1379,OR,1710,USCU_L07,3080,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1380,OR,1710,USCU_S09,1320,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1381,OR,1710,USCU_L10,5400,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1382,OR,1710,USCU_L09,6075,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1383,OR,1710,USCU_L03,8775,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1384,OR,1710,USCU_S05,5400,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1385,OR,1710,USCU_S12,10125,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1386,OR,1710,USCU_L04,2700,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1387,OR,1710,USCU_L03,1350,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1388,OR,1710,USCU_S14,14175,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1389,OR,1710,USCU_S15,24975,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1390,OR,1710,USCU_L10,13335,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1391,OR,1710,USCU_L10,32004,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1392,OR,1710,USCU_S06,39150,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1393,OR,1710,USCU_S07,6223,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1394,OR,1710,USCU_S06,8890,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1395,OR,1710,USCU_L02,2667,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1396,OR,1710,USCU_L07,4445,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1397,OR,1710,USCU_L02,8001,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1398,OR,1710,USCU_L09,23862,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1399,OR,1710,USCU_S11,15113,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1400,OR,1710,USCU_S16,11931,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1401,OR,1710,USCU_S04,21336,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1402,OR,1710,USCU_L08,47724,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1403,OR,1710,USCU_S15,35793,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1404,OR,1710,USCU_S06,27839,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1405,OR,1710,USCU_L07,23862,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1406,OR,1710,USCU_S03,87494,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1407,OR,1710,USCU_S10,87494,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1408,OR,1710,USCU_L10,4520,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1409,OR,1710,USCU_L01,1130,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1410,OR,1710,USCU_S07,115333,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1411,OR,1710,USCU_S05,2260,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1412,OR,1710,USCU_S12,2260,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1413,OR,1710,USCU_L08,34465,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1414,OR,1710,USCU_L07,4520,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1415,OR,1710,USCU_S10,5085,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1416,OR,1710,USCU_S14,31136,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1417,OR,1710,USCU_S12,38920,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1418,OR,1710,USCU_S03,62272,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1419,OR,1710,USCU_S07,58380,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1420,OR,1710,USCU_S05,155680,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1421,OR,1710,USCU_L04,7784,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1422,OR,1710,USCU_S15,11676,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1423,OR,1710,USCU_S15,85151,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1424,OR,1710,USCU_S03,178043,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1425,OR,1710,USCU_S07,108374,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1426,OR,1710,USCU_S11,46446,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1427,OR,1710,USCU_S15,123856,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1428,OR,1710,USCU_S03,85151,2016-10-19T00:00:00.000Z,USD,S4TESTER,C
1429,OR,1710,USCU_S12,440,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1430,OR,1710,USCU_L03,7741,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1431,OR,1710,USCU_L03,160,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1432,OR,1710,USCU_L09,675,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1433,OR,1710,USCU_L09,3780,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1434,OR,1710,USCU_S15,4200,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1435,OR,1710,USCU_L01,5880,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1436,OR,1710,USCU_S10,7910,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1437,OR,1710,USCU_S04,2170,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1438,OR,1710,USCU_L10,5880,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1439,OR,1710,USCU_L05,17080,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1440,OR,1710,USCU_L08,4080,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1441,OR,1710,USCU_S17,2280,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1442,OR,1710,USCU_S09,6000,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1443,OR,1710,USCU_S05,6840,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1444,OR,1710,USCU_L10,3174,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1445,OR,1710,USCU_L01,8640,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1446,OR,1710,USCU_S11,38088,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1447,OR,1710,USCU_S03,4761,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1448,OR,1710,USCU_L07,4761,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1449,OR,1710,USCU_L01,28566,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1450,OR,1710,USCU_S15,152352,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1451,OR,1710,USCU_L07,18880,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1452,OR,1710,USCU_S14,800,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1453,OR,1710,USCU_S08,960,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1454,OR,1710,USCU_S05,4640,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1455,OR,1710,USCU_L10,3006,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1456,OR,1710,USCU_L02,29058,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1457,OR,1710,USCU_L06,2004,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1458,OR,1710,USCU_S17,5010,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1459,OR,1710,USCU_L09,14080,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1460,OR,1710,USCU_S03,7014,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1461,OR,1710,USCU_S11,76152,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1462,OR,1710,USCU_S14,2200,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1463,OR,1710,USCU_L05,3960,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1464,OR,1710,USCU_S05,6600,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1465,OR,1710,USCU_L03,12320,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1466,OR,1710,USCU_S15,15525,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1467,OR,1710,USCU_S02,14175,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1468,OR,1710,USCU_S09,8100,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1469,OR,1710,USCU_L04,5400,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1470,OR,1710,USCU_L02,4725,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1471,OR,1710,USCU_L09,21336,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1472,OR,1710,USCU_L03,1778,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1473,OR,1710,USCU_S17,3556,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1474,OR,1710,USCU_S01,9779,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1475,OR,1710,USCU_S08,15113,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1476,OR,1710,USCU_L04,36449,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1477,OR,1710,USCU_L09,15908,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1478,OR,1710,USCU_S15,79540,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1479,OR,1710,USCU_L07,27839,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1480,OR,1710,USCU_S06,95448,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1481,OR,1710,USCU_L09,2260,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1482,OR,1710,USCU_S14,1130,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1483,OR,1710,USCU_S08,159080,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1484,OR,1710,USCU_S09,10170,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1485,OR,1710,USCU_L04,19775,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1486,OR,1710,USCU_L01,7910,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1487,OR,1710,USCU_S16,54488,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1488,OR,1710,USCU_S11,54488,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1489,OR,1710,USCU_S06,151788,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1490,OR,1710,USCU_S11,139338,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1491,OR,1710,USCU_S15,402532,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1492,OR,1710,USCU_S06,232230,2016-10-20T00:00:00.000Z,USD,S4TESTER,C
1493,OR,1710,USCU_L07,7741,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1494,OR,1710,USCU_L07,3892,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1495,OR,1710,USCU_S03,889,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1496,OR,1710,USCU_S14,565,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1497,OR,1710,USCU_L10,13300,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1498,OR,1710,USCU_S11,2310,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1499,OR,1710,USCU_S14,1400,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1500,OR,1710,USCU_S06,1820,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1501,OR,1710,USCU_L04,15750,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1502,OR,1710,USCU_L03,12530,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1503,OR,1710,USCU_L09,3480,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1504,OR,1710,USCU_L07,6480,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1505,OR,1710,USCU_S14,480,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1506,OR,1710,USCU_S13,2400,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1507,OR,1710,USCU_S01,12240,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1508,OR,1710,USCU_L03,12696,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1509,OR,1710,USCU_L02,19320,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1510,OR,1710,USCU_L09,11109,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1511,OR,1710,USCU_L06,7935,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1512,OR,1710,USCU_S14,265029,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1513,OR,1710,USCU_L10,7520,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1514,OR,1710,USCU_S05,277725,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1515,OR,1710,USCU_S09,68241,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1516,OR,1710,USCU_L05,8480,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1517,OR,1710,USCU_S14,1280,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1518,OR,1710,USCU_S05,4320,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1519,OR,1710,USCU_L02,3840,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1520,OR,1710,USCU_L10,10020,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1521,OR,1710,USCU_S09,2880,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1522,OR,1710,USCU_L03,13026,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1523,OR,1710,USCU_S02,124248,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1524,OR,1710,USCU_S17,23046,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1525,OR,1710,USCU_S12,124248,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1526,OR,1710,USCU_L10,22440,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1527,OR,1710,USCU_L05,5010,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1528,OR,1710,USCU_S05,3080,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1529,OR,1710,USCU_S12,11880,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1530,OR,1710,USCU_L04,16280,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1531,OR,1710,USCU_L09,6075,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1532,OR,1710,USCU_L01,11000,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1533,OR,1710,USCU_L06,6075,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1534,OR,1710,USCU_L02,2025,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1535,OR,1710,USCU_S08,3375,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1536,OR,1710,USCU_S05,35775,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1537,OR,1710,USCU_L10,18669,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1538,OR,1710,USCU_L01,9779,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1539,OR,1710,USCU_S15,3556,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1540,OR,1710,USCU_S07,2667,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1541,OR,1710,USCU_L07,13335,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1542,OR,1710,USCU_L09,39770,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1543,OR,1710,USCU_L05,7954,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1544,OR,1710,USCU_L03,15908,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1545,OR,1710,USCU_S01,27839,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1546,OR,1710,USCU_S15,91471,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1547,OR,1710,USCU_L09,7345,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1548,OR,1710,USCU_S10,155103,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1549,OR,1710,USCU_L02,2825,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1550,OR,1710,USCU_S07,5085,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1551,OR,1710,USCU_L08,12430,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1552,OR,1710,USCU_S01,4520,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1553,OR,1710,USCU_S17,7784,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1554,OR,1710,USCU_S04,108976,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1555,OR,1710,USCU_L03,11676,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1556,OR,1710,USCU_S07,50596,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1557,OR,1710,USCU_S16,15482,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1558,OR,1710,USCU_S04,255453,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1559,OR,1710,USCU_S07,301899,2016-10-21T00:00:00.000Z,USD,SAP_SYSTEM,C
1560,OR,1710,USCU_L05,3892,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1561,OR,1710,USCU_S04,675,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1562,OR,1710,USCU_L08,1587,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1563,OR,1710,USCU_S03,910,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1564,OR,1710,USCU_L02,6020,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1565,OR,1710,USCU_L10,19950,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1566,OR,1710,USCU_S17,1330,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1567,OR,1710,USCU_S09,3010,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1568,OR,1710,USCU_L07,24290,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1569,OR,1710,USCU_L10,9600,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1570,OR,1710,USCU_L07,7320,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1571,OR,1710,USCU_S05,2160,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1572,OR,1710,USCU_S11,3840,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1573,OR,1710,USCU_S17,2160,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1574,OR,1710,USCU_L01,16440,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1575,OR,1710,USCU_L10,7935,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1576,OR,1710,USCU_L02,9522,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1577,OR,1710,USCU_S12,90459,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1578,OR,1710,USCU_S16,12696,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1579,OR,1710,USCU_L09,10080,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1580,OR,1710,USCU_S04,287247,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1581,OR,1710,USCU_L01,12160,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1582,OR,1710,USCU_L05,2880,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1583,OR,1710,USCU_S01,2240,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1584,OR,1710,USCU_S16,1440,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1585,OR,1710,USCU_L09,10020,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1586,OR,1710,USCU_S11,480,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1587,OR,1710,USCU_S14,109218,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1588,OR,1710,USCU_L04,8016,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1589,OR,1710,USCU_L03,19038,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1590,OR,1710,USCU_L10,23320,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1591,OR,1710,USCU_S03,120240,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1592,OR,1710,USCU_S08,94188,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1593,OR,1710,USCU_S07,3080,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1594,OR,1710,USCU_L02,1760,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1595,OR,1710,USCU_S03,5720,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1596,OR,1710,USCU_L01,8775,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1597,OR,1710,USCU_L10,2025,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1598,OR,1710,USCU_L04,29040,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1599,OR,1710,USCU_L07,4050,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1600,OR,1710,USCU_L09,30226,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1601,OR,1710,USCU_S16,19575,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1602,OR,1710,USCU_S12,11557,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1603,OR,1710,USCU_L02,2667,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1604,OR,1710,USCU_L07,13335,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1605,OR,1710,USCU_S15,5334,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1606,OR,1710,USCU_S01,8890,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1607,OR,1710,USCU_L01,11931,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1608,OR,1710,USCU_L10,23862,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1609,OR,1710,USCU_L06,23862,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1610,OR,1710,USCU_L10,5085,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1611,OR,1710,USCU_S17,111356,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1612,OR,1710,USCU_S16,2260,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1613,OR,1710,USCU_S06,123287,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1614,OR,1710,USCU_S08,95448,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1615,OR,1710,USCU_L02,5650,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1616,OR,1710,USCU_S02,5085,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1617,OR,1710,USCU_L06,34465,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1618,OR,1710,USCU_S13,5650,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1619,OR,1710,USCU_L01,7784,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1620,OR,1710,USCU_S10,38920,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1621,OR,1710,USCU_S16,15568,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1622,OR,1710,USCU_S12,61928,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
